severity,classification,module,pattern,file,line,code
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1405,"unidad_codigo_mpro = server.get('unidad_negocio_id') or server_name_upper.replace(' LOCAL', '').strip()"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1408,fecha_op = get_fecha_operacion(unidad_codigo_mpro)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1414,"ventas_dia_snapshot = get_ventas_dia_abiertas(fecha_op, [unidad_codigo_mpro])"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1424,if vd_id == unidad_codigo_mpro:
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1448,"'unidad': unidad_codigo_mpro, 'fuente': 'EDARSAHUB_SQL',"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1451,"logging.info(f""[P0.5-MPRO] {server['name']}: EDARSAHUB SQL = ${total_estimado:,.2f}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1463,"sucursal=unidad_codigo_mpro,"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1472,"logging.warning(f""[P0.5-MPRO] {server['name']}: Sin datos en EDARSAHUB"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1483,"sucursal=unidad_codigo_mpro,"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1487,except Exception as mpro_error:
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1488,"logging.error(f""[P0.5-MPRO] Error: {mpro_error}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1499,"error_code=""MPRO_EDARSAHUB_ERROR"","
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1500,"error_message=str(mpro_error)[:100],"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1504,# MPRO modo HUB (NO ventas del día)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1510,"logging.info(f""MPRO {server['name']}: {len(unidades_mpro)} unidades"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1511,"unidades_mpro = await filtrar_unidades_por_visibilidad(unidades_mpro, server['id'])"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1514,for unidad in unidades_mpro:
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1534,"source_period_mpro, source_live_mpro = ""MPRO_API_LOCAL"", ""LOCAL_API"""
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1535,live_status_mpro = LiveStatus.LIVE_CONNECTED
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1537,"source_period_mpro, source_live_mpro = ""EDARSAHUB_SQL"", ""EDARSAHUB_SQL"""
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1538,live_status_mpro = LiveStatus.LIVE_NOT_APPLICABLE
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1540,"source_period_mpro, source_live_mpro = ""MPRO_SQL_DIRECT"", ""SQL_DIRECT"""
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1541,live_status_mpro = LiveStatus.LIVE_CONNECTED
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1546,"live_status=live_status_mpro,"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1551,"source_period=source_period_mpro,"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1552,"source_live=source_live_mpro,"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1566,except Exception as mpro_error:
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1567,"logging.error(f""[P0-LOG] MPRO error: {server['name']}: {mpro_error}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1570,"live_status, source_real_status = classify_connection_error(mpro_error, server)"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1583,"error_code=""MPRO_ERROR"","
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1584,"error_message=f""MPRO no disponible: {str(mpro_error)[:100]}"","
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1590,"logging.info(f""[P0-LOG] MPRO caché: {len(cached_list)} unidades"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1604,"cache_warning=""MPRO caída, usando caché"","
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1622,"error_message=""Sin datos MPRO"","
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1686,# Para SoftRestaurant: 1 unidad por servidor (sucursal_origen_id es NULL)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1687,# Para MPRO: usar server_id + sucursal_origen_id (ya corregido en P0)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1688,if sid and not suc:  # SoftRestaurant
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1700,2. Resolver desde EDARSAHUB por server_id (SoftRestaurant)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,1809,"'system_type': snapshot.get('sistema_origen', 'MPRO'),"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,1961,result = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,pymssql.connect,/app/backend/modules/comercial/routes.py,2044,conn = pymssql.connect(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2109,# FASE 3A.3: Incluir system_type para evitar colisiones MPRO/SoftRestaurant
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2133,if is_softrestaurant_system(server.get('system_type')):
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2160,result_prod = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2192,result_vend = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2210,elif is_mpro_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2211,# IMPLEMENTACIÓN MPRO (Abril 2026)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2216,# Filtro de sucursal para MPRO
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2229,"# NOTA: En MPRO, la tabla Venta tiene Vn_Cantidad_1 y Vn_Precio_Neto_Importe"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2245,result_prod = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2263,# Ventas por vendedor (top 10) - En MPRO usar tabla Vendedor
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2278,result_vend = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,pymssql.connect,/app/backend/modules/comercial/routes.py,2381,conn = pymssql.connect(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2455,# FASE 3A.3: Incluir system_type para evitar colisiones MPRO/SoftRestaurant
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2481,if is_softrestaurant_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2488,# clasificacionventa puede no existir en algunas versiones de SoftRestaurant
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2505,result = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2543,result_simple = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,2581,result_rent = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2668,# PROHIBIDO: Abrir conexión a SoftRestaurant/MPRO/Enterprise
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,pymssql.connect,/app/backend/modules/comercial/routes.py,2683,conn = pymssql.connect(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,pymssql.connect,/app/backend/modules/comercial/routes.py,2791,conn_hoy = pymssql.connect(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,pymssql.connect,/app/backend/modules/comercial/routes.py,2900,conn = pymssql.connect(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,2995,if is_softrestaurant_system(server.get('system_type')):
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3022,result = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3078,result_rot = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3103,elif is_mpro_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3104,# BLINDAJE: Definir f_fin para MPRO
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3107,"# Filtro de sucursal para MPRO - no filtrar si es ""default"" o nombre del servidor"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3136,result = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3159,"# BLINDAJE MPRO: Usar nombre de MongoDB (ya obtenido arriba), con fallback a SQL si no se encontró"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3160,nombre_final_mpro = nombre_unidad_mostrar
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3162,if nombre_final_mpro == server['name'] and sucursal:
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3169,result_nombre = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3174,nombre_final_mpro = result_nombre[0]['nombre']
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3179,"""nombre"": nombre_final_mpro,"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3192,# Rotación por hora para MPRO
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3209,result_rotacion = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3295,if is_softrestaurant_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3296,# Formato de fecha para SoftRestaurant (YYYYMMDD)
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3347,result = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3362,result_total = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3394,elif is_mpro_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3395,# Formato de fecha para MPRO (YYYYMMDD)
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3408,sucursal_lower == 'mpro'
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3420,"logging.info(f""Detalle MPRO: f_ini={f_ini}, f_fin={f_fin}, sucursal={sucursal}, skip_filter={skip_sucursal_filter}, sucursal_filter={sucursal_filter}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3422,# Query para MPRO - usa Venta_Encabezado con Comanda para PAX
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3441,"logging.info(f""Query MPRO detalle: {query_detalle[:200]}..."")"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3442,result = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3458,result_total = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3572,if is_softrestaurant_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3573,# Formato YYYYMMDD para SoftRestaurant - usando CONVERT para evitar errores de conversión
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3598,result_ventas_reales = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3606,# NOTA: En SoftRestaurant la tabla de detalle es 'cheqdet' (no 'chequedetalle')
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3612,"'SoftRestaurant' as categoria,"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3646,ventas_actual = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3651,precios_base = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3659,"logging.warning(f""Precios Constantes SoftRestaurant {server['name']}: Sin datos en período base {periodo_base}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3690,"logging.info(f""SoftRestaurant - Ventas reales: {ventas_reales_periodo}, Suma productos: {suma_productos_actual}, Factor: {factor_ajuste}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3851,elif is_mpro_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3852,# Para MPRO - Las ventas están en la tabla 'venta' directamente
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3868,"logging.info(f""Precios Constantes MPRO: Traduciendo sucursal '{sucursal}' -> '{sucursal_codigo}'"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3870,# Filtro de sucursal - en MPRO se relaciona venta con sucursal
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3876,"query_ventas_reales_mpro = f"""""""
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3884,result_ventas_reales = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3886,"server['username'], server['password'], query_ventas_reales_mpro"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3924,ventas_actual = execute_sql_query(
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,execute_sql_query,/app/backend/modules/comercial/routes.py,3929,precios_base = execute_sql_query(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3937,"logging.warning(f""Precios Constantes MPRO {server['name']}: Sin datos en período base {periodo_base}"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,3967,"logging.info(f""MPRO - Ventas reales: {ventas_reales_periodo}, Suma productos: {suma_productos_actual}, Factor: {factor_ajuste}"")"
MEDIA,REVISAR_POSIBLE_LIVE,Comercial,pymssql.connect,/app/backend/modules/comercial/routes.py,4129,conn = pymssql.connect(
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4236,Soporta SoftRestaurant y MPRO.
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4438,if is_softrestaurant_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4450,"# PROHIBIDO: Abrir conexión remota a SoftRestaurant para obtener ""último día"""
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4460,"logging.info(f""[NO-LIVE] SoftRestaurant Query - Período: {f_ini} a {f_fin} (EDARSAHUB-ONLY)"")"
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4525,# PROHIBIDO: Abrir conexión remota a SoftRestaurant/MPRO/Enterprise
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4576,elif is_mpro_system(server.get('system_type')):
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4578,# FASE 7-FIX: EDARSAHUB COMO FUENTE PRINCIPAL PARA MPRO
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4580,# MISMO FIX que SoftRestaurant: Usar EDARSAHUB primero.
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4599,# EDARSAHUB tiene datos MPRO - usar estos como fuente principal
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4636,# PROHIBIDO: Abrir conexión remota a MPRO/Enterprise
MEDIA,REVISAR,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4644,stale_snapshot_mpro = get_last_valid_snapshot_edarsahub(server_id)
